id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
1876,945,"REGISTRO DE DISPOSITIVO","¿Podrías especificar si te refieres a registrar un dispositivo para Daviplata, banca virtual, o alguna otra plataforma o servicio de Davivienda? ¿Quieres saber cómo hacerlo o tienes algún inconveniente con el registro?",Mal,NULL
1877,943,"Como activar tarjeta de credito a travez de la app",NULL,NULL,NULL
1878,945,"registro de dispositivo banca virtual con cedula de extranjeria",NULL,NULL,NULL
1879,945,"requiero comunicarme con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
1880,946,"certificacion en dolares",NULL,NULL,NULL
1881,947,"retiro talonario autorizado","¿Quieres saber cómo puede un autorizado realizar un retiro con talonario, o te interesa conocer los requisitos y condiciones para que un autorizado pueda hacerlo? ¿Se trata de una persona natural o jurídica?",NULL,NULL
1882,947,"retiro talonario pensionados","¿Te gustaría conocer el proceso para realizar un retiro con talonario en cuentas de pensionados, o necesitas información sobre qué sucede si el cliente no retira los recursos? ¿O prefieres saber sobre cobro de cuota de manejo en estas cuentas?",Mal,NULL
1883,947,"un pensionado puede autorizar a retirar con talonario ","Sí, un pensionado puede autorizar a un tercero para que realice retiros con talonario en su cuenta. Para que esta autorización sea válida, el autorizado debe presentar el talonario con el reverso diligenciado y firmado por el titular (el pensionado), sin necesidad de huella. Además, debe presentar el documento de identificación original o copia tanto del titular como del autorizado. Esta transacción puede realizarse en cualquier oficina del banco, excepto en cuentas que requieran transacciones exclusivamente en la oficina de radicación. Es importante que el desprendible del talonario esté completamente diligenciado, sin tachones ni enmendaduras, y que en el reverso se marque la opción de efectivo o cheque según la necesidad del titular. También se debe verificar que el documento de identificación coincida con los datos registrados en el desprendible. 😊👍

Si tienes alguna inquietud adicional, estoy aquí para ayudarte.",NULL,NULL
1884,948,"calidaciones de cheques","¿Quieres saber cuáles son las recomendaciones para validar un cheque antes de recibirlo o depositarlo? ¿O te interesa conocer las señales de alerta para evitar fraudes con cheques?",NULL,NULL
1885,949,"APLICATIVOS CALL CENTER","¿Podrías especificar qué información necesitas sobre los aplicativos Call Center? ¿Te interesa conocer qué son, cómo funcionan, o algún proceso específico relacionado con ellos?",NULL,NULL
1886,950,"que documentos se necesitan para endoso","¿Podrías especificar a qué tipo de endoso te refieres? Por ejemplo, ¿es para un CDT, una póliza de vida, una póliza de hogar o algún otro producto? Así podré ayudarte mejor.",NULL,NULL
1887,948,"¿Quieres saber cuáles son las recomendaciones para validar un cheque antes de recibirlo o depositarlo?",NULL,NULL,NULL
1888,950,"endoso de poliza de incendio y terremoto",NULL,NULL,NULL
1889,948,"señales de alerta para evitar fraudes con cheques?",NULL,NULL,NULL
1890,950,"que documentos se requieren para endozar un seguro de incendio y terremoto","Para endosar un seguro de incendio y terremoto, necesitas radicar la solicitud a través del formulario de Endosos de pólizas y adjuntar la siguiente documentación:

1. Póliza original emitida por una compañía de seguros legalmente constituida en Colombia.
2. Cláusulas de endoso y clausulado general.
3. Certificado de pago emitido por la aseguradora.

Si no puedes radicar la solicitud por el formulario, puedes enviar los documentos requeridos al buzón de correo electrónico endosos@davivienda.com. El tiempo de respuesta es de cinco (5) días hábiles desde que se recibe la solicitud.

📄 **Información adicional disponible:**

• Formulario para endosos de pólizas: [https://script.google.com/a/macros/davivienda.com/s/AKfycbyqmpUblqhtT5_SpCoJ5sNEHGRdKNrOJuLpOq_pWIMtTz-Aifa275bfvoXqvGz9_QwS/exec](https://script.google.com/a/macros/davivienda.com/s/AKfycbyqmpUblqhtT5_SpCoJ5sNEHGRdKNrOJuLpOq_pWIMtTz-Aifa275bfvoXqvGz9_QwS/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1891,951,"solicitud codigo qr","¿Quieres saber cómo solicitar un código QR para tu comercio, o te interesa información sobre otro tipo de código QR? ¿Podrías contarme un poco más sobre tu necesidad?",Mal,NULL
1892,952,"como se autentica retiro cuenta empresarial en efectivo ","Para autenticar un retiro en efectivo de una cuenta empresarial en Davivienda, se debe seguir un proceso específico:

1. El retiro debe realizarse en oficina y no superar el monto máximo permitido diario para personas jurídicas.
2. El director administrativo es quien realiza la autenticación transaccional y de datos para autorizar la operación.
3. El cajero que realiza el retiro debe hacer la biometría para validar la identidad.
4. Se debe presentar una carta original con fecha de la operación, que cumpla con las condiciones de manejo y firmas registradas, y que contenga la información clara y completa del tipo de operación y los datos (nombre, cédula y cargo) del autorizado para realizar la operación.
5. En caso de que el retiro sea realizado por un tercero autorizado, este debe presentar el talonario con la autorización firmada por el titular, además de los documentos de identificación tanto del titular como del autorizado.
6. El cliente recibe como soporte la copia de la carta con sello de procesado y comprobantes relacionados.

Este proceso garantiza la seguridad y autenticidad del retiro en efectivo para cuentas empresariales. 🏦🔒

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1893,953,"como solicitar ajuste de tasa para n CDT",NULL,NULL,NULL
1894,951,"como aperturar un codigo qr",NULL,NULL,NULL
1895,952,"se le debe registrar la firma a una cuenta de ahorros digiital  para realizar retiros en oficinas del Banco","¿Quieres saber si para una cuenta de ahorros digital es necesario registrar la firma para poder hacer retiros en las oficinas del banco? ¿O te interesa conocer cómo se realiza ese proceso de registro de firma autorizada?",NULL,NULL
1896,954,"se debe registrar firma a apertura de cuenta digital si la empresa va a realizar retiros en efectivo en oficinas del Banco",NULL,NULL,NULL
1897,955,"cuales son los topes transaccionales en PSE persona natural",NULL,NULL,NULL
1898,955,"monto en PSE persona natural","¿Quieres saber cuál es el monto máximo permitido para pagos por PSE para personas naturales, o necesitas información sobre cómo consultar o modificar ese límite? ¿O te interesa otro aspecto relacionado con PSE para personas naturales?",NULL,NULL
1899,955,"monto maximo permitido",NULL,NULL,NULL
1900,956,"cual es monto maximo de retiros diarios en cajero davivienda","El monto máximo de retiros diarios en cajeros Davivienda es de $8.000.000. Este límite aplica para retiros nacionales e internacionales, ya sea en cajeros Davivienda con o sin tarjeta débito, en cajeros de otros bancos y en cajeros internacionales. Además, los clientes con Tarjeta Débito Digital Mastercard pueden realizar retiros en efectivo mediante la opción de retiros sin tarjeta en la red de cajeros del banco. 😊

Ten en cuenta que el monto máximo por transacción en redes nacionales es de $400.000, y los límites pueden variar según la red que utilices.

📄 **Información adicional disponible:**

• Consulta más información sobre costos y límites en Tasas y tarifas: [https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/](https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1901,955,"cuál es el monto máximo permitido para pagos por PSE para personas naturales","El monto máximo permitido para pagos por PSE para personas naturales en Davivienda es generalmente de $10,000,000 COP por transacción, según los parámetros generales del banco. Sin embargo, este límite puede ser modificado por el usuario a través de la página web del banco, en la sección de personalización de límites para compras o pagos por PSE, y el cambio se aplica en línea de forma inmediata.

Además, existen topes específicos según el tipo de pago y la empresa recaudadora, pero para personas naturales el límite estándar es el mencionado.

Si quieres ajustar este límite, puedes hacerlo fácilmente en la ruta: Más Servicios > Personalizaciones > Consultar y modificar límites para compras PSE.

✨ Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1902,957,"que transacciones puede realizar una cuenta de ahorros digital de empresas en las oficinas","Las cuentas de ahorros digitales para empresas en Davivienda se abren sin medios transaccionales iniciales, por lo que para realizar transacciones o solicitar medios como tarjetas, debes acudir a la oficina donde radicas la cuenta. En las oficinas, puedes gestionar condiciones de manejo, solicitar medios transaccionales y realizar procesos que no se pueden hacer de forma digital, como la marcación tradicional para exoneración de 4x1000. Sin embargo, las oficinas digitales de Davivienda están diseñadas para asesorarte principalmente desde el celular y cuentan con máquinas multiservicios para transacciones en efectivo, pero no tienen caja tradicional ni procesos presenciales convencionales. Por lo tanto, en las oficinas físicas puedes realizar solicitudes y gestiones relacionadas con tu cuenta digital empresarial, mientras que las transacciones en efectivo se pueden hacer en las máquinas multiservicios disponibles en las oficinas digitales. 😊👍

📄 **Información adicional disponible:**

• Detalles sobre la vinculación y manejo de cuentas digitales empresariales: [https://sites.google.com/davivienda.com/conecta/empresas/pyme/vinculación-cuenta-y-portal-digital](https://sites.google.com/davivienda.com/conecta/empresas/pyme/vinculaci%C3%B3n-cuenta-y-portal-digital)

• Información general sobre cuentas Davivienda: [https://www.davivienda.com/wps/portal/portal-ventas/inicio/productos/cuentas/1.cuentas/](https://www.davivienda.com/wps/portal/portal-ventas/inicio/productos/cuentas/1.cuentas/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1903,958,"cual es formato nic vigente?","El formato NIC vigente para personas naturales en Davivienda es el "Formato NIC Persona Natural", que se utiliza en procesos de vinculación y actualización de datos. Este formato incluye preguntas específicas relacionadas con FATCA y CRS, donde se debe registrar el número de identificación tributaria (TIN) según corresponda. Además, si el NIC del cliente tiene una fecha de diligenciamiento superior a un año, se debe realizar un nuevo NIC actualizando la información y anexando la fotocopia del documento de identidad.

Para más detalles y acceso al material de apoyo, puedes consultar los siguientes enlaces:

📄 **Información adicional disponible:**

• Material de apoyo y formato NIC: [https://drive.google.com/drive/folders/1zC4mOkk49-R65nHeC1VdZBz9UNm_aDNr](https://drive.google.com/drive/folders/1zC4mOkk49-R65nHeC1VdZBz9UNm_aDNr)

• Documento con detalles del formato NIC: [https://docs.google.com/document/d/1_nLYNG623fxzYU-5WglNjeGgdU09Y2STEPYaaYVh1-4/edit](https://docs.google.com/document/d/1_nLYNG623fxzYU-5WglNjeGgdU09Y2STEPYaaYVh1-4/edit)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1904,959,"como pagar una utilizacion de credito rotativo",NULL,NULL,NULL
1905,959,"pagar uso de credito rotativo","El Crédito Rotativo en Davivienda es una línea de crédito de libre inversión que puedes usar cuando lo necesites, con disponibilidad inmediata y flexibilidad en el uso y plazo. Para pagar el uso de tu crédito rotativo, tienes varias opciones:

1. Puedes hacer abonos dirigidos a cada uso específico desde la app Davivienda, lo que te permite controlar el pago de cada uso de manera independiente.
2. También puedes programar débito automático para el pago de la cuota mensual, facilitando que no olvides tus pagos.
3. Los abonos que realices se reflejan en tu cupo disponible en 24 horas, permitiéndote usar nuevamente ese monto.

Además, el crédito rotativo no tiene cuota de manejo mensual y puedes hacer transferencias desde la app a tu cuenta Davivienda para abonar al crédito. Si tienes cuenta corriente, puedes contar con un cupo de sobregiro automático del 20%.

Si quieres conocer más detalles sobre el crédito rotativo y su manejo, puedes revisar la información disponible en el siguiente enlace:

📄 **Información adicional disponible:**

• Detalles sobre Crédito Rotativo y su uso en la app Davivienda: [https://storage.cloud.google.com/adjuntos-preguntas-prod/1733401526301Banner Rojo Small copiar - 16 de febrero de 2023, 16.12.43 (1) (7).pngarchivo.png](https://storage.cloud.google.com/adjuntos-preguntas-prod/1733401526301Banner%20Rojo%20Small%20copiar%20-%2016%20de%20febrero%20de%202023,%2016.12.43%20(1)%20(7).pngarchivo.png)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1906,959,"como es el paso  a paso para pagar uso de credito rotativo
","Para pagar el uso de tu crédito rotativo en Davivienda, puedes seguir estos pasos si realizas la transferencia desde un portal empresarial o Pyme:

1. Ingresa al portal con tus datos de acceso.
2. Ubica y selecciona la opción de Transferencias.
3. Elige "NIT propio transferencia".
4. Selecciona si quieres hacer una transferencia única o programada.
5. Marca el origen de los fondos como "Crédito rotativo".
6. Selecciona el producto destino (tu cuenta de ahorros o corriente).
7. Haz clic en aceptar.
8. Para confirmar la transacción, ingresa la clave dinámica del token.

Recuerda que la transferencia debe hacerse a una cuenta de ahorros o corriente de la misma empresa, no a terceros. Este proceso te permite abonar al crédito rotativo y así pagar el uso que hayas realizado. 😊👍

Si tienes alguna inquietud adicional, estoy aquí para ayudarte.",NULL,NULL
1907,960,"como solicitar ajuste de tasa para n CDT",NULL,NULL,NULL
1908,961,"abonos a utilizaciones en credito rotativo","Un crédito rotativo en Davivienda es un cupo de crédito de libre inversión que puedes usar cuando lo necesites, ya sea de forma digital o en oficina. Existen dos tipos principales:

1. Rotativo Revolvente: Cada vez que usas el crédito, se recalcula el saldo total sumando el capital anterior y el nuevo uso, y se difiere al plazo original con la tasa vigente.

2. Rotativo No Revolvente: Cada uso se liquida de forma independiente al plazo original, lo que te permite un mejor manejo de tu flujo de efectivo.

Respecto a los abonos a las utilizaciones, también existe el concepto de Multiabono, que es una fuente de pago automática que toma un porcentaje de las ventas con tarjeta del comercio para abonar diariamente al crédito rotativo, asegurando el pago de la obligación. Además, los clientes pueden realizar abonos a sus ventas de dos formas:

- Abono Neto: Se abona el valor neto con descuentos aplicados, evitando sorpresas y cruces contables.
- Abono Detallado: Se abona el valor total y luego se debitan comisiones e impuestos, generando un cobro de 4x1000.

Estos mecanismos permiten un manejo flexible y controlado de los abonos a las utilizaciones en el crédito rotativo. 😊

📄 **Información adicional disponible:**

• Detalles sobre crédito rotativo: [https://storage.cloud.google.com/adjuntos-preguntas-prod/1733401526301Banner%20Rojo%20Small%20copiar%20-%2016%20de%20febrero%20de%202023,%2016.12.43%20(1)%20(7).pngarchivo.png](https://storage.cloud.google.com/adjuntos-preguntas-prod/1733401526301Banner%20Rojo%20Small%20copiar%20-%2016%20de%20febrero%20de%202023,%2016.12.43%20(1)%20(7).pngarchivo.png)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1909,959,"paso a paso para pagar uso de credito rotativo
",NULL,NULL,NULL
1910,962,"biometria en oficina","¿Quieres saber cómo funciona el proceso de autenticación por biometría facial en las oficinas de Davivienda o prefieres conocer los protocolos de seguridad que se deben seguir durante este proceso? ¿O te interesa otro aspecto relacionado con la biometría en oficina?",NULL,NULL
1911,963,"FORMLARIO 7 SOPORTES","¿Podrías especificar a qué tipo de formulario 7 te refieres? ¿Es relacionado con algún producto, proceso o servicio en particular dentro de Davivienda? ¿O necesitas saber qué soportes o documentos se requieren para ese formulario?",NULL,NULL
1912,964,"cuales son los ciiu alto riesgo","Los códigos CIIU de alto riesgo se refieren a actividades económicas que requieren una verificación documental más rigurosa durante el proceso de vinculación en Davivienda. Para identificar si un cliente tiene una actividad catalogada como CIIU de alto riesgo, debes consultar las actividades económicas y subactividades a través de la herramienta ConsultAR. Si el cliente aplica a un CIIU de alto riesgo, se deben solicitar documentos básicos, generales y específicos según la tabla correspondiente. Además, para estas actividades no son válidas las cartas de exoneración y es necesario cumplir con un proceso documental estricto para la vinculación.

En caso de que el cliente haya cambiado de actividad, es importante que actualice su Cámara de Comercio y RUT con las actividades económicas actuales para poder continuar con el proceso.

Si quieres más detalles sobre el proceso de vinculación y los documentos requeridos para clientes con CIIU de alto riesgo, puedes consultar los siguientes recursos:

📄 **Información adicional disponible:**

• Proceso de vinculación y documentos para CIIU alto riesgo: [https://sites.google.com/davivienda.com/conecta/empresas/pyme/vinculación-cuenta-y-portal-digital](https://sites.google.com/davivienda.com/conecta/empresas/pyme/vinculaci%C3%B3n-cuenta-y-portal-digital)

• Formulario para soportes documentales: [https://docs.google.com/forms/d/e/1FAIpQLSfi7x1Amuif_0D9aefFLtTUUspSe19M3QOJ4CueOx62KBCHbw/viewform](https://docs.google.com/forms/d/e/1FAIpQLSfi7x1Amuif_0D9aefFLtTUUspSe19M3QOJ4CueOx62KBCHbw/viewform)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1913,965,"tasa para leasign cuando tiene nomina","¿Quieres saber cuál es la tasa para un leasing cuando el cliente tiene nómina en Davivienda, o te interesa conocer los requisitos y beneficios asociados a esta condición?",NULL,NULL
1914,963,"soportes moneda extranjera formulario 7","El Formulario 7 se utiliza para informar sobre un endeudamiento externo otorgado a no residentes ante el Banco de la República. Para realizar modificaciones o presentar información relacionada con este formulario, se requieren los siguientes soportes:

1. La carta de solicitud del cliente.
2. El nuevo formulario de declaración.
3. Los soportes que evidencien la razón de la modificación.

Estos documentos son necesarios para garantizar el cumplimiento de las operaciones internacionales y la normatividad cambiaria aplicable. Puedes encontrar los formatos y formularios en la carpeta compartida de Drive proporcionada por el banco.

📄 **Información adicional disponible:**

• Carpeta con formatos de información mínima cambiaria: [https://drive.google.com/drive/folders/1vzpRI5CjbIg4tGSbwpXcSRgzv0cmzI_2](https://drive.google.com/drive/folders/1vzpRI5CjbIg4tGSbwpXcSRgzv0cmzI_2)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
1915,966,"muestrame el simulador de cdt","Para realizar una simulación de CDT en Davivienda, puedes acceder a través de los canales disponibles, principalmente en las oficinas mediante Cliente 360 en venta en línea, siguiendo la ruta: Módulo Venta en Línea 360 – Apertura en Información Transacciones en línea CDT Simulador y apertura. También puedes recibir asistencia a través de nuestros canales virtuales.

Es importante tener en cuenta que existe un simulador temporal de CDT que es de uso exclusivo interno del banco y no debe ser entregado a clientes. Este simulador permite simular tanto CDT con tasa fija en pesos para personas naturales como para personas jurídicas.

Si quieres hacer una simulación con tasas diferentes, puedes usar el Simulador CDT Temporal, pero recuerda que para simular con tasa de atribución debes hacerlo escenario por escenario.

📄 **Información adicional disponible:**

• Simulador CDT Davivienda: [https://www.davivienda.com/wps/portal/personas/nuevo/personas/portlet/simulador_cdt_cobis](https://www.davivienda.com/wps/portal/personas/nuevo/personas/portlet/simulador_cdt_cobis)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1916,965,"Quieres saber cuál es la tasa para un leasing cuando el cliente tiene nómina en Davivienda","Actualmente, no se encontró información específica sobre la tasa para leasing cuando el cliente tiene nómina en Davivienda. Sin embargo, existen tasas preferenciales para clientes con nómina en productos como CDT durante campañas específicas. Para conocer las tasas vigentes y detalles sobre productos financieros, puedes consultar los recursos oficiales de tasas y tarifas de Davivienda.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1917,962,"protocolos de seguridad en biometrias en oficinas de servcio","Para garantizar la seguridad en los procesos de biometría en las oficinas de servicio de Davivienda, es importante seguir estos protocolos:

1. Antes de la autenticación por biometría dactilar, verifica que el cliente no tenga nada adherido al dedo.
2. Realiza la autenticación mediante las herramientas autorizadas según el tipo de documento.
3. Si hay tres intentos fallidos en la autenticación biométrica, se debe realizar un proceso de verificación evidente.
4. Valida la cédula presentada comparándola con el registro más antiguo en el sistema.
5. Verifica que los datos de la cédula (foto, estatura, huella, firma, ciudad de nacimiento) coincidan con el cliente presente.
6. Solicita un documento adicional como pasaporte, libreta militar, o carnet laboral para mayor seguridad.
7. Realiza una verificación visual de la cédula física con la imagen almacenada en el sistema.
8. Compara la firma que realiza el cliente en una hoja blanca con la firma registrada.
9. Consulta el saldo en el sistema digitando la clave o solicitando al cliente que ingrese por la App Davivienda.

Además, para el proceso de biometría facial:
- Solo se permite con cédula colombiana amarilla.
- No se aceptan fotocopias o pantallazos del documento.
- Se puede realizar con dispositivos iOS y Android.
- Puedes conectar el dispositivo del cliente a la red WiFi de la oficina.

Si después de tres intentos fallidos o las validaciones mencionadas persisten dudas, debes contactar a un experto del chat para apoyo.

Estos protocolos ayudan a prevenir fraudes, proteger la privacidad y asegurar la correcta identificación del cliente. 🛡️👍

📄 **Información adicional disponible:**

• Protocolo detallado para reposición y actualización: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1918,963,"comunicarme con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
1919,967,"como se hace la reinversion cdt virtual",NULL,NULL,NULL
1920,968,"compra de cartera movil","¿Quieres saber qué es la compra de cartera móvil, cómo puedes solicitarla, los requisitos que necesitas, o tienes alguna duda específica sobre el proceso?",Mal,NULL
1921,969,"¿cuál es la diferencia entre leasing habitacional e hipotecario?",NULL,NULL,NULL
1922,970,"etapas desembolso hipotecario","El proceso de desembolso de un crédito hipotecario en Davivienda contempla varias modalidades para realizar el pago al vendedor del inmueble:

1. Abono en cuenta Davivienda: Si el vendedor no tiene cuenta en Davivienda, puede abrir una cuenta móvil para recibir el desembolso.
2. Cheque de Gerencia: Se utiliza cuando no es posible realizar la transferencia electrónica.
3. Transferencia ACH: Esta modalidad requiere que el vendedor tenga una cuenta activa a su nombre, y que los datos coincidan con los de la escritura del inmueble. Esta transferencia no genera costo y la cuenta debe estar activa hasta el desembolso.

Además, el desembolso puede hacerse a una persona diferente al vendedor si así lo indica la escritura pública o si existe un apoderado facultado para recibir el dinero.

En casos donde existan garantías como levantamiento de hipoteca o perfeccionamiento de leasing habitacional, se deben seguir procedimientos específicos que incluyen la validación mediante correos a los departamentos correspondientes y la presentación de documentos actualizados para evitar restricciones en el desembolso.

Si quieres conocer más detalles sobre estos procesos, puedes consultar los enlaces que te comparto a continuación. 👏🔒

📄 **Información adicional disponible:**

• Proceso para el desembolso de crédito de vivienda: [https://comunidadesdesoporte.davivienda.com/respuestas/1293](https://comunidadesdesoporte.davivienda.com/respuestas/1293)

• Gestión de desembolso con garantía en levantamiento de hipoteca o perfeccionamiento de leasing habitacional: [https://comunicaciones.davivienda.com/tramites-creditos-carteras?elqTrackId=c72b609643124415b5c1096460e7b57e&elq=00000000000000000000000000000000&elqaid=8225&elqat=2&elqCampaignId=](https://comunicaciones.davivienda.com/tramites-creditos-carteras?elqTrackId=c72b609643124415b5c1096460e7b57e&elq=00000000000000000000000000000000&elqaid=8225&elqat=2&elqCampaignId=)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1923,968,"conectar con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",NULL,NULL
1924,965,"cesion de leasing","¿Quieres saber qué es la cesión de un contrato de leasing, cómo realizar una cesión de leasing con Davivienda, o te interesa conocer los tipos de leasing relacionados con la cesión?",NULL,NULL
1925,969,"Cuales son las caracteristicas del crédito hipotecario?","El crédito hipotecario en Davivienda es un sistema tradicional para comprar vivienda, donde se establece una hipoteca sobre el inmueble. Algunas características importantes son:

1. Puedes escoger el sistema de pago que mejor se adapte a tu presupuesto.
2. Se financian viviendas mayores a VIS (usadas y nuevas) sin parqueadero, bajo ciertas condiciones como ubicación en ciudades específicas (Bogotá, Cali, Santa Marta, Cartagena, Medellín), avalúo hasta 310 SMMLV (aproximadamente $442 millones para 2025), distribución de 1 o 2 habitaciones, área hasta 69 m2, y uso destinado a vivienda colectiva o soluciones habitacionales.
3. Para viviendas con avalúo superior a 310 SMMLV, es obligatorio que cuenten con parqueadero.
4. El crédito también puede otorgarse por medio de libranza.
5. Para funcionarios del banco, existen modalidades específicas como leasing habitacional o crédito hipotecario, con cuotas ajustables según flujo de caja y tasas de interés vigentes al momento del desembolso.

Si quieres conocer más detalles o validar características y beneficios, puedes consultar los siguientes enlaces:

📄 **Información adicional disponible:**

• Más información sobre crédito hipotecario: [https://comunidadesdesoporte.davivienda.com/respuestas/4011](https://comunidadesdesoporte.davivienda.com/respuestas/4011)

• Detalles en el Site de Conecta: [https://sites.google.com/davivienda.com/conecta/personas/vivienda/cr%C3%A9dito-hipotecario](https://sites.google.com/davivienda.com/conecta/personas/vivienda/cr%C3%A9dito-hipotecario) 👏🏦

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1926,965,"cómo realizar una cesión de leasing con Davivienda","Para realizar una cesión de leasing con Davivienda, debes seguir estos pasos:

1. El locatario actual debe transferir su derecho a ejercer la opción de compra a un tercero, ya que aún no es propietario.
2. Marcar la solicitud como cesión de leasing y presentar una solicitud de avalúo.
3. Adjuntar el certificado de tradición y libertad con expedición no mayor a 30 días.
4. El proceso permite ahorrar costos de escrituración porque la escritura existente se vincula al nuevo contrato de leasing.

Además, para gestionar la cesión, se debe enviar la documentación requerida según si el cesionario es persona natural o jurídica, incluyendo documentos de identidad, certificados, declaraciones de renta, estados financieros, y otros documentos específicos.

El trámite se realiza a través del ejecutivo asignado en la unidad de servicio y requiere aprobación del departamento de crédito.

Si necesitas detalles específicos sobre los documentos o el proceso, puedo ayudarte a aclararlos. 👏😉",NULL,NULL
1927,967,"cual es el proceso para hacer la reinversion de un cdt virtual?","La reinversión de un CDT virtual en Davivienda es un proceso que te permite cambiar las condiciones del CDT sin necesidad de cancelarlo y abrir uno nuevo. Aquí te explico cómo funciona:

1. Este proceso solo se puede realizar en el periodo de vencimiento, es decir, el día del vencimiento y los dos días de gracia.
2. No puedes cambiar los titulares del CDT; si necesitas hacerlo, debes cancelar el título y abrir uno nuevo.
3. No es posible hacer reinversión si el CDT está administrado en la plataforma anterior (Z-900); en ese caso, también debes cancelar y abrir uno nuevo.
4. No se puede anular una reinversión ya realizada, pero si fue hecha por error y el CDT no fue activado en caja, la operación se anula el mismo día y puedes hacerla de nuevo al día siguiente.
5. La reinversión solo cambia el número físico del CDT, el número en el sistema permanece igual.
6. Debes realizar la reinversión en el área de información de cualquier oficina Davivienda, sin necesidad de pasar por caja ni trasladar recursos.
7. Puedes reinvertir por mayor valor, igual valor o menor valor según lo que prefieras.

Si quieres hacer la reinversión, solo acércate a cualquier oficina Davivienda y realiza el trámite en el área de información. ¡Así de sencillo! 👏😊

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1928,971,"CAMBIO  PORTAL","Lo siento, no encontré información específica sobre este tema. ¿Puedes reformular tu pregunta o ser más específico sobre lo que necesitas? 😊",NULL,NULL
1929,971,"CAMBIO DE ADMINISTRADOR DE PORTAL","¿Quieres saber cómo cambiar el usuario administrador de un portal, o te interesa el proceso para radicar el cambio de administrador en uno o varios portales? ¿O necesitas información sobre cómo activar, desactivar o actualizar un usuario en el portal?",Mal,NULL
1930,965,"Si necesitas detalles específicos sobre los documentos o el proceso",NULL,NULL,NULL
