id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
4798,2461,"cuenta pension ","¿Quieres saber qué es una cuenta pensión, cómo abrirla, los requisitos que necesitas, o tienes alguna duda específica sobre su uso o beneficios?",NULL,NULL
4799,2462,"cuenta pension ",NULL,NULL,NULL
4800,2463,"valor talonario pension","¿Te refieres al valor para solicitar un talonario de cheques en una cuenta de pensionados? ¿O necesitas información sobre algún cobro o costo relacionado con talonarios para pensionados? ¿Podrías especificar un poco más para ayudarte mejor?",NULL,NULL
4801,2463,"talonario para cobro de un pensionado","Para un pensionado que desea un talonario para el cobro de su pensión en Davivienda, es importante saber que la cuenta de pensionados no tiene cobro de cuota de manejo por el primer medio transaccional asignado, ya sea tarjeta débito o talonario. Esto significa que si solicitas un talonario como primer medio para cobrar tu pensión, no tendrás que pagar por él. Sin embargo, si decides asignar un segundo medio transaccional, este sí tendrá un costo asociado.

Por lo tanto, puedes solicitar un talonario para el cobro de tu pensión sin costo, siempre y cuando sea el primer medio asignado en tu cuenta. 😊👍

Si quieres más detalles o información adicional, aquí te dejo un enlace útil:

📄 **Información adicional disponible:**

• Tasas y tarifas para otros productos: [https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/](https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4802,2464,"Que requiero para retirar dinero de una cuenta afc","Para retirar dinero de una cuenta AFC en Davivienda, necesitas cumplir con ciertos requisitos y presentar documentos que varían según el destino de los recursos. Aquí te resumo lo más importante:

1. El retiro debe estar soportado con documentos originales o digitales firmados electrónicamente, especialmente la promesa de compraventa si es para vivienda.
2. El responsable de validar los documentos es el director administrativo de la oficina.
3. Debes indicar el uso de los depósitos de tu cuenta AFC en el formato físico "Mis Transacciones en Caja" en la opción beneficio tributario.
4. Todos los retiros deben tener su respectivo soporte y se deben digitalizar para su custodia.
5. Si el retiro es para compra de vivienda, puedes disponer de todo el dinero, incluyendo el saldo contingente.

Además, los retiros para destinos diferentes a vivienda o que no cumplan con el tiempo mínimo de permanencia no tienen beneficio tributario.

Si quieres más detalles, puedes consultar la información oficial en el site de Conecta.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4803,2465,"Cuentas afc caracteristicas","¿Quieres conocer qué es una cuenta AFC y sus características principales, o prefieres que te explique las novedades que se pueden realizar en estas cuentas? ¿O te interesa algún aspecto específico como modalidades de débito automático, rendimientos financieros, exclusiones para beneficios, o cobros relacionados?",NULL,NULL
4804,2465,"como aperturo una cuenta AFC","Para abrir una cuenta AFC en Davivienda, debes cumplir con un ingreso superior a 4 salarios mínimos legales mensuales vigentes (SMLMV). Además, es importante que prepares los documentos necesarios para el proceso, aunque los detalles específicos de estos documentos no están completamente descritos aquí. Puedes encontrar más información y detalles sobre el proceso, incluyendo la digitalización y validación de documentos, en el siguiente enlace:

📄 **Información adicional disponible:**

• Más información sobre cuentas AFC y requisitos: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-afc](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-afc)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4805,2466,"bloqueo 06 cuent ","¿Quieres saber qué significa el bloqueo 06 en cuentas de ahorro o en cuentas corrientes? ¿O necesitas información sobre cómo afecta este bloqueo a tus movimientos o saldos?",NULL,NULL
4806,2466,"que significa bloqueo 06 cuenta de davivienda ","El bloqueo 06 en una cuenta de Davivienda se refiere a un bloqueo de clave de red o bloqueo por transacciones en otras redes, como cajeros de otros bancos o datáfonos. Este bloqueo ocurre cuando se ingresa erróneamente la clave tres veces al intentar retirar dinero o hacer una compra en estas redes. La cuenta queda bloqueada y se muestra como "bloqueo otras redes" en la consulta del producto.

Para levantar este bloqueo, debes acudir a una oficina de servicio donde, tras una autenticación biométrica, podrán desbloquear la cuenta si recuerdas la clave. Si no recuerdas la clave, se realiza un reseteo para asignar una nueva.

Este bloqueo es diferente a otros códigos, por ejemplo, el bloqueo 05 es por errores en cajeros propios y el bloqueo 03 por errores en POS o en oficina.

Si quieres más detalles sobre cómo desbloquear tu cuenta desde la App Davivienda, puedes consultar el paso a paso disponible.

🔒✨ Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4807,2466,"que significa tipo de bloqueo 20 en cuentas de davivienda ","El bloqueo tipo 20 en cuentas de Davivienda es un bloqueo especial de seguridad que se aplica a cuentas de ahorros o corrientes por razones preventivas o situaciones adversas, como transacciones relacionadas con fraude, investigaciones o denuncios. Para levantar este bloqueo, debes radicar una solicitud a través de Cliente 360 indicando el número de cuenta y explicando el caso para que el área encargada pueda validar y procesar el desbloqueo. El tiempo de respuesta es de aproximadamente 3 días hábiles y la comunicación se realiza por Cliente 360 y correo electrónico.

Es importante que antes de hacer una nueva solicitud verifiques si ya tienes radicados anteriores. La solicitud puede hacerse desde oficina, call center o chat, pero siempre debe ser por número de cuenta y no por número de cédula.

Además, este bloqueo es diferente al bloqueo tipo 08, y está relacionado con medidas de seguridad para protegerte ante posibles fraudes.

📄 **Información adicional disponible:**

• Detalles sobre clientes receptores y bloqueo de seguridad: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/clientes-receptores)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4808,2467,"proceso de marcación de GMF para cuentas pensionados",NULL,NULL,NULL
4809,2468,"como puedo validar un tecnico de la maquina cuenta billetes ","Para validar a un técnico de la máquina cuenta billetes en Davivienda, puedes seguir estos pasos:

1. Cuando el técnico del proveedor se acerque a realizar un mantenimiento preventivo o correctivo, puedes consultar una herramienta específica para validar que el técnico esté autorizado.

2. Esta herramienta te permite verificar los técnicos autorizados para el mantenimiento de las máquinas cuenta billetes.

3. Además, es importante que conozcas qué proveedor está asignado a tu oficina para el mantenimiento, ya que los técnicos pertenecen a esos proveedores.

Aquí te dejo los enlaces directos para que puedas validar a los técnicos autorizados y conocer más detalles:

• Herramienta para validar técnicos autorizados: [Validar técnicos autorizados](https://script.google.com/a/macros/davivienda.com/s/AKfycbykzUa1ORmMT4HnFIPrK5z9yV_1znhMV4JWgVQbhV5E0-H4bGBi2MbPA5hhG3OqNj6S/exec)

• Presentación con información adicional: [Información técnicos y máquinas](https://docs.google.com/presentation/d/1Sqnb17qejCqNPOIOkN72SWly53LGWjpHIX2i02Bg4YI/edit?slide=id.g121f22d67aa_0_0#slide=id.g121f22d67aa_0_0)

• Otra herramienta complementaria: [Herramienta complementaria](https://script.google.com/a/macros/davivienda.com/s/AKfycbz7BSv0D5isNUq05NM4C1ebB-Zf9i1OaSPX3eAVzrziO6cjxcs3OLmOtl1A_dpPCbMT/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4810,2469,"qué documentos se adjunta para un crédito de vehículo","Para solicitar un crédito de vehículo en Davivienda, debes adjuntar varios documentos que varían según tu situación laboral:

1. Documentos generales para todos los casos:
   - Solicitud de Crédito
   - Declaración de Asegurabilidad
   - Pagaré de deudor solidario

2. Para empleados:
   - Fotocopia de documento de identidad ampliada al 150%
   - Certificación laboral vigente no mayor a 60 días
   - Si tienes otros ingresos, los tres últimos extractos de tus cuentas de ahorro y/o corriente (incluye extractos de Nequi y Daviplata)

3. Para pensionados:
   - Fotocopia de documento de identidad ampliada al 150%
   - Última colilla de pago

4. Para independientes:
   - Fotocopia de documento de identidad ampliada al 150%
   - Fotocopia de la Declaración de Renta o extractos de cuenta corriente y/o ahorros de los últimos tres meses

Además, para formalizar el crédito, se deben diligenciar y firmar ciertos formatos y contratos específicos según el tipo de crédito y canal, como el Contrato libre inversión con garantía sobre el vehículo (Formato C300), Contrato de crédito de vehículo con prenda (Formato C200), y Contrato de prenda Garantía Mobiliaria (Formato C100).

📄 **Información adicional disponible:**

• Documentación para titulares y soportes de ingresos: [https://drive.google.com/drive/folders/16ECkryQQHUis7feq3DkXEBnq7Hd-6GKx](https://drive.google.com/drive/folders/16ECkryQQHUis7feq3DkXEBnq7Hd-6GKx)

• Formatos y contratos para créditos de vehículo: [https://drive.google.com/drive/folders/1qAyjYgCKXGm1HuagiFc3Tq7SEQ93RQHV](https://drive.google.com/drive/folders/1qAyjYgCKXGm1HuagiFc3Tq7SEQ93RQHV)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4811,2470,fallecimiento,NULL,NULL,NULL
4812,2471,"Cliente extranjero con CDT vencido, necesita retirarlo pero se encuentra hospitalizado, ¿Cual es el proceso para retirarlo en esta situación?","Para retirar un CDT vencido siendo cliente extranjero y estando hospitalizado, es importante que consideres lo siguiente:

1. Para redimir un CDT conjunto, deben estar presentes todos los titulares. Si alguno no puede asistir, como en este caso por hospitalización, se debe presentar un poder notarial que autorice a otra persona para realizar el retiro.

2. En caso de que el cliente no pueda acudir personalmente, un apoderado con poder notarial puede realizar el trámite en su nombre.

3. El poder notarial debe estar debidamente autenticado y debe especificar claramente la autorización para retirar el CDT.

4. Se deben presentar los documentos de identificación tanto del titular como del apoderado.

5. Si el CDT está a nombre del cliente, no se debe endosar para el retiro, pero si está endosado a un tercero, el endoso debe estar completo y registrado.

6. En caso de negociación anticipada o venta del CDT, se requiere un proceso adicional con Davivienda Corredores, pero para retiro tras vencimiento, el poder notarial es clave si el titular no puede asistir.

Recuerda que la oficina debe verificar toda la documentación y autenticidad del poder para proceder con el retiro.

Si necesitas más detalles o tienes alguna duda, estoy aquí para ayudarte 😊",NULL,NULL
4813,2472,"apertura de cuenta a menor de edad","¿Quieres saber qué tipo de cuenta puede abrir un menor de edad, los requisitos para hacerlo, o el proceso para la apertura? ¿O necesitas información sobre quién debe firmar los documentos en este caso?",NULL,NULL
4814,2472,"si, que requisitos para apertura de cuenta menor de edad con tarjeta de identidad","Para abrir una cuenta a un menor de edad con tarjeta de identidad en Davivienda, debes tener en cuenta lo siguiente:

1. Se puede realizar la vinculación con la contraseña de la tarjeta de identidad del menor, pero es necesario presentar también una copia del Registro Civil de Nacimiento para verificar el parentesco con los padres o, en caso de tutor legal, el documento que lo respalde.

2. Si no se cuenta con el Registro Civil o documento que soporte el parentesco o tutoría, no se podrá realizar la vinculación.

3. Es importante verificar en la página de la Registraduría si el documento de identidad está listo para entrega. Si no está listo, se puede hacer la vinculación con la contraseña.

4. La cuenta para menores, llamada "Cuenta Niños", es una cuenta de ahorros individual para niños entre 0 y 17 años. El único medio transaccional permitido es la tarjeta Davilínea, y el padre o tutor es el autorizado responsable de las transacciones.

5. Para la apertura de productos como CDT para menores, el manejo debe ser conjunto, con el tutor o padre como primer titular y el menor como segundo titular, y se puede abrir con Registro Civil y/o Tarjeta de Identidad.

Si quieres más detalles sobre la Cuenta Niños, puedes consultar esta página: [Cuenta Niños Davivienda](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-ni%C3%B1os) 👏😊

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4815,2472,"para este proceso el menor de edad debe venir con su padre","Para abrir una cuenta a un menor de edad con tarjeta de identidad, generalmente es necesario que el menor esté acompañado por su padre, madre o tutor legal, ya que ellos deben autorizar y firmar los documentos correspondientes. En el caso de desbloqueo de cuenta, el menor debe estar en compañía del padre o representante registrado. Para productos como CDT, el tutor debe ser el primer titular y el menor el segundo, y se requiere la documentación que acredite la tutoría si aplica. Por lo tanto, la presencia del padre o tutor es fundamental para realizar el proceso correctamente. 😊👍

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4816,2473,"COMO NEGOCIAR LOS TIDIS","Los TIDIS (Títulos de Devolución de Impuestos DIAN) son títulos que la DIAN otorga como devolución por pago de impuestos a personas jurídicas o naturales. Para negociar o utilizar los TIDIS en Davivienda, especialmente para recaudar impuestos nacionales, debes seguir un proceso específico:

1. Solicita autorización enviando un correo a <sebra@davivienda.com> con copia a los contactos indicados, incluyendo detalles como nombre de la empresa, NIT, valor y solicitud de autorización.
2. Espera la confirmación de saldo y autorización para proceder.
3. Diligencia el Formulario de Recaudo Impuestos Nacionales DIAN con TIDIS, asegurándote que los datos coincidan exactamente con los documentos recibidos.
4. Envía la imagen de los impuestos a los correos indicados para la validación.
5. Verifica que los TIDIS correspondan a la misma razón social y que el valor sea igual o superior al impuesto a recaudar.

Ten en cuenta que el recaudo con TIDIS es fuera de línea, no se puede hacer pago mixto y el horario autorizado es de lunes a viernes hasta las 3:00 p.m. Además, este proceso aplica para ciertos formularios oficiales de impuestos.

Si quieres más detalles, puedes consultar los recursos disponibles en el Site de Conecta de Davivienda.

📄 **Información adicional disponible:**

• Detalles sobre TIDIS y proceso de recaudo: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/tesorer%C3%ADa/tidis?authuser=0](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/tesorer%C3%ADa/tidis?authuser=0)

• Procedimiento y formularios para recaudo con TIDIS: [https://docs.google.com/forms/d/e/1FAIpQLSfvAkCCj68MWgK_YFyVWQtLh96WhcXeHf-YyzXOplIgZP38Xg/viewform](https://docs.google.com/forms/d/e/1FAIpQLSfvAkCCj68MWgK_YFyVWQtLh96WhcXeHf-YyzXOplIgZP38Xg/viewform) 👍

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4817,2474,"tasas de cambio","¿Quieres saber qué es la tasa de cambio, cómo se determina en Davivienda, o cómo afecta tus operaciones con divisas? ¿O prefieres información sobre la TRM actual o su uso en transferencias y pagos?",NULL,NULL
4818,2475,"cuando entra en vigencia el seguro de acidentes personales","El Seguro de Accidentes Personales de Davivienda es un seguro de vida móvil voluntario que puedes adquirir a través de la App Davivienda móvil o por la página web. Una vez que realizas la compra, recibirás un mensaje de texto SMS confirmando la activación del seguro, lo que indica que ya está vigente. Este mensaje incluye información sobre la activación y un número para más información.

Este seguro cubre muerte accidental y ofrece asistencias como orientación psicológica, asesoría jurídica y orientación médica. Puedes elegir protección solo para ti o para ti y tu pareja.

Si quieres conocer más detalles sobre las características y beneficios, puedes consultar los siguientes enlaces:

📄 **Información adicional disponible:**

• Características y beneficios del seguro: [https://comunidadesdesoporte.davivienda.com/respuestas/15497](https://comunidadesdesoporte.davivienda.com/respuestas/15497)

• Información sobre la oferta Tranquilidad: [https://sites.google.com/davivienda.com/oferta-tranquilidad/tranquilidad/personas](https://sites.google.com/davivienda.com/oferta-tranquilidad/tranquilidad/personas)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4819,2474,"tasas de cartelera","¿Podrías confirmar si te refieres a las tasas de interés para productos específicos como créditos o inversiones? ¿O estás buscando información sobre algún tipo de tasa en particular dentro de Davivienda?",NULL,NULL
4820,2474,"trm al dia de hoy","La Tasa Representativa del Mercado (TRM) es un indicador económico que refleja el valor del dólar estadounidense en pesos colombianos. Para conocer la TRM actualizada al día de hoy, puedes consultar el siguiente enlace donde se actualiza esta información de manera oficial y confiable:

📄 **Información adicional disponible:**

• Consulta la TRM actualizada aquí: [https://docs.google.com/a/davivienda.com/spreadsheets/d/1ZzB_e29Lvj9Xpr60cydOgL9CEhH19LmhaHelQVoCnnQ/htmlembed?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.spreadsheet](https://docs.google.com/a/davivienda.com/spreadsheets/d/1ZzB_e29Lvj9Xpr60cydOgL9CEhH19LmhaHelQVoCnnQ/htmlembed?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.spreadsheet)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4821,2476,"error ingreso a la app","¿Podrías contarme un poco más sobre el error que estás experimentando al ingresar a la app? ¿Es un mensaje específico, un problema con la contraseña, o algo relacionado con la autenticación digital?",NULL,NULL
4822,2476,"error en la autenticacion digital al intentar ingresar a la app","Cuando tienes un error en la autenticación digital al intentar ingresar a la app Davivienda, pueden presentarse varios mensajes o situaciones específicas. Aquí te explico las más comunes y cómo solucionarlas:

1. Si ves el mensaje “Active permisos para la app. Por favor, active en su celular el ingreso con huella o rostro para usar la app” (solo en iPhone), significa que tienes desactivado el bloqueo biométrico o PIN en tu celular. Para solucionarlo, debes activar nuevamente el registro del servicio de autenticación digital.

2. Si aparece “Superó el límite de intentos; La verificación de su identidad falló y por eso no se activó este modo de ingreso”, quiere decir que ingresaste mal la huella, rostro, PIN o patrón varias veces. Para solucionarlo, debes usar la huella o rostro que tienes registrado en tu celular. Este error no bloquea tu clave virtual.

3. En iPhone, si al activar la autenticación digital te pide “Elige cómo administrar tus llaves de acceso”, debes descargar la app “Contraseñas” o “Passwords” desde el App Store, verificar que esté instalada y luego volver a la app Davivienda para activar el servicio.

4. En Android, si te solicita el código o patrón de desbloqueo de un dispositivo anterior, puedes:
   - Seleccionar una cuenta de correo diferente a la que usas para administrar tu dispositivo Android.
   - O salir de la cuenta del dispositivo antiguo en el menú de Google y luego intentar activar el servicio nuevamente.

5. Si en iPhone tienes varias “llaves de acceso” al iniciar sesión, puedes:
   - Seleccionar la última llave y continuar para autenticarte.
   - No seleccionar ninguna llave, continuar, aceptar el error y volver a intentar sin seleccionar ninguna llave.
   - Eliminar todas las llaves de acceso desde la app “Contraseña” y reinstalar la app Davivienda para registrar una única llave.

Además, recuerda que al activar la autenticación digital, tienes un número limitado de intentos para validar tu identidad: 5 intentos en Android y 3 en iPhone en un minuto.

Si necesitas más detalles o una guía paso a paso, puedes consultar esta presentación: [Guía de autenticación digital Davivienda](https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_81#slide=id.g2d540017c10_0_81) 👏🔒

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
4823,2477,"Cómo desmarcar del 4x1000 una cuenta de persona jurídica?","Para desmarcar una cuenta de persona jurídica del gravamen del 4x1000 en Davivienda, puedes seguir estos pasos:

1. El proceso de marcación o desmarcación del 4x1000 puede ser realizado tanto por el Informador como por el Cajero.
2. Puedes hacer esta gestión a través de Cliente 360, siguiendo los pasos indicados en la presentación disponible.
3. Ten en cuenta que si la cuenta está embargada, la marcación del 4x1000 no debe modificarse a menos que haya un reclamo legal específico.

Para más detalles sobre el proceso, puedes consultar los siguientes recursos:

📄 **Información adicional disponible:**

• Proceso de marcación y desmarcación del 4x1000: [https://comunidadesdesoporte.davivienda.com/respuestas/4936](https://comunidadesdesoporte.davivienda.com/respuestas/4936)

• Presentación con pasos para desmarcar o marcar una cuenta: [https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation](https://docs.google.com/presentation/d/1A5cRpQx8Ob8v6YOPU0Pezg9X-5VoPxUIuXtPYIZffd0/preview?&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation)

• Información sobre solicitudes del impuesto GMF: [https://script.google.com/a/macros/davivienda.com/s/AKfycbzhZZO9ujV4pqJvgg0J0cFmGdwzbgMUwcaFLQNqhdptTr5ceOP9aT2GzW51c_GQI1Hedg/exec](https://script.google.com/a/macros/davivienda.com/s/AKfycbzhZZO9ujV4pqJvgg0J0cFmGdwzbgMUwcaFLQNqhdptTr5ceOP9aT2GzW51c_GQI1Hedg/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
4824,2478,"PARA VENDER ACCIONES COMO SE DEBE REALIZAR EL PROCESO","Para vender acciones en Davivienda, el proceso depende del tipo de acción que tengas:

1. Acciones Ordinarias: Debes encontrar una contraparte interesada y realizar el trámite en el Depósito Centralizado de Valores de Colombia (Deceval), que es el tenedor del libro de accionistas. Estas acciones no se transan en bolsa, por lo que el precio debe acordarse entre tú y la contraparte. También puedes ofertar tus acciones al Grupo Bolívar, accionista mayoritario, enviando tus datos al correo maria.teresa.castillo@segurosbolivar.com para que se comuniquen contigo.

2. Acciones Preferenciales: Debes contactar a tu comisionista de bolsa para realizar la venta. Si no recuerdas quién es, puedes comunicarte con Deceval. Si compraste las acciones en una oficina de Davivienda, probablemente tu corredor sea Corredores Davivienda.

Para comunicarte con Deceval, puedes llamar a:
- Bogotá: 601 3765460 opción 1
- Medellín: 604 3117383
- Cali: 602 6670202
- Línea gratuita nacional: 01 8000 111901

Para Corredores Davivienda: 601 3123300 opción 2

Además, la venta se paga tres días hábiles después de la confirmación en el mercado, y puedes consultar el pago a través de la plataforma “Coeasy”.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4825,2479,"reportar cuenta de colpensiones","¿Podrías especificar qué tipo de reporte necesitas hacer sobre la cuenta de Colpensiones? ¿Quieres saber cómo reportar un problema, actualizar datos, o algún otro trámite relacionado?",NULL,NULL
4826,2480,"arqueo de elementos","¿Te refieres a cómo realizar un arqueo de efectivo o a un arqueo de inventarios? ¿Quieres saber el proceso, los requisitos o alguna herramienta específica para hacerlo?",NULL,NULL
4827,2481,"transfiya error al transferir","¿Podrías contarme un poco más sobre el error que te aparece al intentar transferir con Transfiya? ¿Es un mensaje específico o un código de error? ¿O necesitas saber qué hacer cuando ocurre un error en Transfiya?",Mal,NULL
4828,2481,"cliente transfiero a traves de transfiya y no recepcion","Cuando realizas una transferencia a través de Transfiya y el destinatario no la recibe, puede deberse a que la persona que recibe debe confirmar la transacción en un plazo máximo de 12 horas. Si no se confirma, el dinero se devuelve automáticamente a tu cuenta en un máximo de 24 horas. En caso de que la transferencia sea rechazada o no respondida, el reintegro puede tardar hasta 30 horas hábiles.

Si ya pasaron más de 30 horas hábiles y no ves el ajuste o la transacción aparece como fallida, es necesario que el asesor reporte el caso a su Coordinador o Team Leader para solicitar un ajuste mediante el proceso interno llamado "TRANSFIYA - Tx pendientes de ajuste". Luego, el cliente verá reflejado el ajuste en su cuenta en aproximadamente 12 horas hábiles.

Recuerda que no debes generar reclamos por C360° para estos casos.

Además, si la transferencia fue aprobada por error por el destinatario, deberás contactar directamente a la entidad financiera receptora para solicitar el reembolso, ya que el proceso depende de sus políticas.

Si necesitas consultar las transacciones realizadas, puedes ingresar al tablero TIN y filtrar por fecha y número de celular.

Si quieres más detalles o realizar seguimiento, puedes visitar los siguientes enlaces:

• [Transfiya - Página oficial](https://www.transfiya.com.co/home)

• [Consulta de transacciones Transfiya en TIN](https://admin.transferenciasinmediatas.com/login)

• [Guía de Transfiya en Comunidad de Soporte Davivienda](https://comunidadesdesoporte.davivienda.com/respuestas/14770)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4829,2482,"donde encuentro el directorio de oficinas","Puedes encontrar el directorio de oficinas y puntos de atención de Davivienda de varias maneras muy fáciles:

1. En la página web de Davivienda, en la sección de canales de atención.
2. En la App Davivienda móvil, en el menú 'más' (ícono de hamburguesa en la parte inferior derecha), luego en 'Puntos de atención'.
3. En la nueva Aplicación Davivienda, en la opción 'puntos de atención' (parte inferior derecha), donde también puedes agendar o consultar una visita, anunciar tu visita y ubicar un punto de atención.

Además, puedes filtrar la búsqueda por tipo de servicio, como cajeros, oficinas, recaudo y pagos, corresponsales, entre otros.

📄 **Información adicional disponible:**

• Directorio de canales de atención Davivienda: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/canales-de-atenci%C3%B3n?authuser=0](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/canales-de-atenci%C3%B3n?authuser=0)

• Base de Oficinas y puntos de atención: [https://drive.google.com/drive/folders/1K9yDdnllJu6Z0aNbAfk4UzBfH97zrOSg](https://drive.google.com/drive/folders/1K9yDdnllJu6Z0aNbAfk4UzBfH97zrOSg)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Bien,NULL
4830,2483,"datos de contacto del defensor del cliente","El Defensor del Consumidor Financiero en Davivienda es la persona encargada de proteger los derechos de los consumidores financieros, actuando de manera autónoma e independiente. Actualmente, el Dr. José Guillermo Peña González es el defensor principal y el Dr. Camilo Andrés Gaviria Velásquez es el suplente. Puedes presentar tus quejas o requerimientos a través de los siguientes datos de contacto:

1. Dirección: Av. 19 No. 114 - 09, Oficina 502, Bogotá D.C., Colombia
2. Horario de atención presencial: Lunes a viernes de 8:00 a.m. a 5:00 p.m.
3. Teléfonos: (+57 601) 2131370 | 2131322
4. Celulares: 3219240479 - 3232322911 - 3232322934
5. Horario de atención telefónica: Lunes a viernes de 8:00 a.m. a 5:00 p.m.
6. Correo electrónico para presentar quejas: defensordavivienda@pgabogados.com

La Defensoría tiene un plazo máximo de 20 días para responder a tu requerimiento.

📄 **Información adicional disponible:**

• Reglamento Defensor del Consumidor Financiero: [https://www.davivienda.com/wps/wcm/connect/personas/75fb5c07-c587-4522-ae45-b4fc35fda7df/Reglamento_defensor_del_consumidor+%281%29.pdf?MOD=AJPERES&CVID=ncBUuId](https://www.davivienda.com/wps/wcm/connect/personas/75fb5c07-c587-4522-ae45-b4fc35fda7df/Reglamento_defensor_del_consumidor+%281%29.pdf?MOD=AJPERES&CVID=ncBUuId)

• Flujograma del proceso (emitido por la Superintendencia Financiera de Colombia): [https://www.davivienda.com/Documents/wcm?biblio=WCM_INTERNET_PERSONAS&nombre=flujograma_Super](https://www.davivienda.com/Documents/wcm?biblio=WCM_INTERNET_PERSONAS&nombre=flujograma_Super)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4831,2484,"que es bloqueo por confirmacion de datos en una cuenta de ahorros ","El bloqueo por confirmación de datos en una cuenta de ahorros significa que no fue posible verificar correctamente la información del titular de la cuenta. Esto suele ocurrir cuando la información de vinculación está incompleta o desactualizada, por lo que la cuenta se bloquea para que el cliente pueda actualizar y confirmar sus datos. Para desbloquear la cuenta, el cliente debe acercarse a una oficina, donde se autentica su identidad, se actualizan los datos si es necesario, se confirma la información y finalmente se realiza el desbloqueo. Este proceso busca proteger tu cuenta y asegurar que tus datos estén correctos y actualizados. 🛡️👍

Si quieres conocer más sobre el proceso de desbloqueo, puedes revisar este enlace:

📄 **Información adicional disponible:**

• Proceso de Desbloqueo de Cuentas: [https://comunidadesdesoporte.davivienda.com/respuestas/7906](https://comunidadesdesoporte.davivienda.com/respuestas/7906)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
4832,2485,"cajero terpel la paz","¿Podrías contarme un poco más sobre qué necesitas saber respecto al cajero Terpel en La Paz? ¿Buscas información sobre su ubicación, funcionamiento, servicios disponibles, o algo específico relacionado con transacciones?",NULL,NULL
4833,2485,"ubiacion cajero terpel la paz","Lo siento, no encontré información específica sobre la ubicación del cajero Davivienda en Terpel La Paz. ¿Puedes reformular tu pregunta o ser más específico sobre lo que necesitas? 😊",NULL,NULL
4834,2486,"VALOR TRM DEL DIA","¿Quieres saber cuál es el valor de la Tasa Representativa del Mercado (TRM) para hoy, o necesitas información sobre cómo se calcula o dónde consultarla? ¿O te interesa otro aspecto relacionado con la TRM?",Mal,NULL
